,Year,Respondent_ID,Agency_Code,Loan_Type,Property_Type,Loan_Purpose,Occupancy,Amount,Action_Type,State_Code,County_Code,Income,Purchaser_Type ,Denial_Reason_1,Property_Location,USPS_Code,GDP,Real_State_Growth_%,Rate,PMT,IncRat,Unemployemnt,AmorTerm
13862,2017,451965.0,9,1,1,1,2,96.0,1,45,91,332,3,,South Carolina,SC,217.8,2.1,3.989807692307693,457.7547677207578,16.54535305014787,4.3,360
13863,2017,451965.0,9,1,1,1,1,128.0,1,42,41,122,3,,Pennsylvania,PA,746.0,1.5,3.989807692307693,610.3396902943438,60.03341216009939,4.9,360
13866,2017,451965.0,9,1,1,1,1,491.0,1,24,3,272,1,,Maryland,MD,391.4,1.6,3.989807692307693,2341.2249057384593,103.28933407669673,4.1,360
13867,2017,451965.0,9,1,1,1,1,342.0,1,6,19,149,3,,California,CA,,2.6,3.989807692307693,1630.7513600051998,131.3356800004188,4.8,360
13868,2017,451965.0,9,1,1,1,1,237.0,1,53,53,114,1,,Washington,WA,491.7,3.1,3.989807692307693,1130.082082810621,118.95600871690746,4.8,360
13869,2017,451965.0,9,1,1,1,1,132.0,1,36,59,151,1,,New York,NY,,1.3,3.989807692307693,629.412805616042,50.019560711208634,4.7,360
13871,2017,451965.0,9,1,1,1,1,325.0,3,13,121,75,0,1.0,Georgia,GA,548.4,2.7,3.989807692307693,1549.6906198879822,247.95049918207715,4.7,360
13872,2017,451965.0,9,1,1,1,1,520.0,1,34,35,211,0,,New Jersey,NJ,600.2,1.6,3.989807692307693,2479.5049918207715,141.01450190449887,4.6,360
13873,2017,451965.0,9,1,1,1,1,237.0,1,6,67,61,3,,California,CA,,2.6,3.989807692307693,1130.082082810621,222.31122940536807,4.8,360
13874,2017,451965.0,9,1,1,1,1,424.0,1,12,95,90,3,,Florida,FL,968.0,2.7,3.989807692307693,2021.7502241000138,269.56669654666854,4.2,360
13876,2017,451965.0,9,1,1,1,1,100.0,1,42,41,64,1,,Pennsylvania,PA,746.0,1.5,3.989807692307693,476.82788304245605,89.40522807046051,4.9,360
13880,2017,451965.0,9,1,1,1,1,424.0,1,6,95,187,1,,California,CA,,2.6,3.989807692307693,2021.7502241000138,129.73798229518806,4.8,360
13882,2017,451965.0,9,1,1,1,1,165.0,1,37,119,51,1,,North Carolina,NC,537.0,1.9,3.989807692307693,786.7660070200525,185.12141341648294,4.6,360
13883,2017,451965.0,9,1,1,1,1,440.0,1,53,33,130,0,,Washington,WA,491.7,3.1,3.989807692307693,2098.0426853868066,193.66547865108984,4.8,360
13884,2017,451965.0,9,1,1,1,1,417.0,1,47,187,108,3,,Tennessee,TN,341.3,2.1,3.989807692307693,1988.3722722870418,220.93025247633798,3.7,360
13887,2017,451965.0,9,1,1,1,1,278.0,1,48,439,124,3,,Texas,TX,,1.1,3.989807692307693,1325.581514858028,128.28208208303496,4.3,360
13888,2017,451965.0,9,1,1,1,1,289.0,1,53,61,79,1,,Washington,WA,491.7,3.1,3.989807692307693,1378.032581992698,209.32140485965033,4.8,360
13890,2017,451965.0,9,1,1,1,1,548.0,1,36,103,853,0,,New York,NY,,1.3,3.989807692307693,2613.016799072659,36.75990807605148,4.7,360
13893,2017,451965.0,9,1,1,1,2,143.0,1,37,67,99,3,,North Carolina,NC,537.0,1.9,3.989807692307693,681.8638727507122,82.65016639402572,4.6,360
13894,2017,451965.0,9,1,1,1,1,146.0,1,36,55,100,1,,New York,NY,,1.3,3.989807692307693,696.1687092419859,83.5402451090383,4.7,360
13896,2017,451965.0,9,1,1,1,1,424.0,1,48,339,258,1,,Texas,TX,,1.1,3.989807692307693,2021.7502241000138,94.0348941441867,4.3,360
13897,2017,451965.0,9,1,1,1,1,472.0,1,38,15,179,0,,North Dakota,ND,51.0,-2.6,3.989807692307693,2250.6276079603927,150.88006310349002,2.6,360
13898,2017,451965.0,9,1,1,1,1,336.0,1,1,103,168,0,,Alabama,AL,210.9,1.7,3.989807692307693,1602.1416870226524,114.43869193018945,4.4,360
13899,2017,451965.0,9,1,1,1,2,374.0,1,36,111,338,1,,New York,NY,,1.3,3.989807692307693,1783.3362825787858,63.31371417439476,4.7,360
13900,2017,451965.0,9,1,1,1,1,159.0,1,10,3,47,1,,Delaware,DE,72.4,1.0,3.989807692307693,758.1563340375051,193.57182996702258,4.6,360
13901,2017,451965.0,9,1,1,1,1,310.0,1,51,23,134,1,,Virginia,VA,509.6,1.2,3.989807692307693,1478.166437431614,132.37311379984604,3.8,360
13902,2017,451965.0,9,1,1,1,2,115.0,1,48,61,101,3,,Texas,TX,,1.1,3.989807692307693,548.3520654988245,65.15074045530588,4.3,360
13903,2017,451965.0,9,1,1,1,1,302.0,1,12,101,99,1,,Florida,FL,968.0,2.7,3.989807692307693,1440.0202067882174,174.54790385311725,4.2,360
13905,2017,451965.0,9,1,1,1,1,216.0,1,21,227,101,3,,Kentucky,KY,203.2,1.6,3.989807692307693,1029.9482273717051,122.37008642040061,4.9,360
13906,2017,451965.0,9,1,1,1,2,232.0,1,12,95,46,1,,Florida,FL,968.0,2.7,3.989807692307693,1106.2406886584981,288.58452747612995,4.2,360
13907,2017,451965.0,9,1,1,1,1,157.0,1,27,123,51,1,,Minnesota,MN,345.3,1.7,3.989807692307693,748.6197763766561,176.14582973568378,3.5,360
13910,2017,451965.0,9,1,1,1,2,79.0,3,13,51,85,0,1.0,Georgia,GA,548.4,2.7,3.989807692307693,376.6940276035403,53.1803333087351,4.7,360
13912,2017,451965.0,9,1,1,1,1,579.0,1,13,89,200,0,,Georgia,GA,548.4,2.7,3.989807692307693,2760.833442815821,165.65000656894924,4.7,360
13913,2017,451965.0,9,1,1,1,1,84.0,1,12,95,23,6,,Florida,FL,968.0,2.7,3.989807692307693,400.5354217556631,208.97500265512855,4.2,360
13915,2017,451965.0,9,1,1,1,2,200.0,1,8,59,124,1,,Colorado,CO,335.0,2.1,3.989807692307693,953.6557660849121,92.28926768563664,2.8,360
13916,2017,451965.0,9,1,1,1,1,500.0,1,37,97,157,0,,North Carolina,NC,537.0,1.9,3.989807692307693,2384.1394152122803,182.22721644934626,4.6,360
13917,2017,451965.0,9,1,1,1,1,1507.0,1,6,111,495,0,,California,CA,,2.6,3.989807692307693,7185.796197449814,174.2011199381773,4.8,360
13920,2017,451965.0,9,1,1,1,1,350.0,1,12,101,215,1,,Florida,FL,968.0,2.7,3.989807692307693,1668.8975906485962,93.147772501317,4.2,360
13922,2017,451965.0,9,1,1,1,1,534.0,1,6,59,135,1,,California,CA,,2.6,3.989807692307693,2546.2608954467155,226.33430181748582,4.8,360
13923,2017,451965.0,9,1,1,1,1,425.0,3,34,9,119,0,4.0,New Jersey,NJ,600.2,1.6,3.989807692307693,2026.5185029304382,204.35480701819546,4.6,360
13925,2017,451965.0,9,1,1,1,1,306.0,1,6,83,72,1,,California,CA,,2.6,3.989807692307693,1459.0933221099156,243.1822203516526,4.8,360
13926,2017,451965.0,9,1,1,1,1,158.0,1,2,180,102,1,,Alaska,AK,50.1,-1.9,3.989807692307693,753.3880552070806,88.63388884789184,7.2,360
13928,2017,451965.0,9,1,1,1,1,417.0,1,6,95,95,1,,California,CA,,2.6,3.989807692307693,1988.3722722870418,251.16281334152106,4.8,360
13929,2017,451965.0,9,1,1,1,1,125.0,1,24,31,81,1,,Maryland,MD,391.4,1.6,3.989807692307693,596.0348538030701,88.30145982267705,4.1,360
13931,2017,451965.0,9,1,1,1,1,1100.0,1,24,31,243,0,,Maryland,MD,391.4,1.6,3.989807692307693,5245.106713467017,259.0176154798527,4.1,360
13932,2017,451965.0,9,1,1,1,1,245.0,1,6,19,61,3,,California,CA,,2.6,3.989807692307693,1168.2283134540176,229.8154059253805,4.8,360
13934,2017,451965.0,9,1,1,1,1,230.0,1,13,113,101,3,,Georgia,GA,548.4,2.7,3.989807692307693,1096.704130997649,130.30148091061176,4.7,360
13935,2017,451965.0,9,1,1,1,1,854.0,1,6,85,269,0,,California,CA,,2.6,3.989807692307693,4072.110121182575,181.65547008992897,4.8,360
13936,2017,451965.0,9,1,1,1,1,495.0,1,12,11,122,0,,Florida,FL,968.0,2.7,3.989807692307693,2360.2980210601577,232.16046108788439,4.2,360
13937,2017,451965.0,9,1,1,1,1,630.0,1,6,97,159,0,,California,CA,,2.6,3.989807692307693,3004.015663167473,226.7181632579225,4.8,360
13938,2017,451965.0,9,1,1,1,1,417.0,1,6,65,140,1,,California,CA,,2.6,3.989807692307693,1988.3722722870418,170.43190905317502,4.8,360
13939,2017,451965.0,9,1,1,1,1,298.0,1,13,117,143,1,,Georgia,GA,548.4,2.7,3.989807692307693,1420.9470914665192,119.24031536781979,4.7,360
13940,2017,451965.0,9,1,1,1,1,772.0,1,6,1,177,0,,California,CA,,2.6,3.989807692307693,3681.111257087761,249.56686488730583,4.8,360
13941,2017,451965.0,9,1,1,1,1,492.0,1,6,85,100,3,,California,CA,,2.6,3.989807692307693,2345.993184568884,281.51918214826605,4.8,360
13942,2017,451965.0,9,1,1,1,1,194.0,1,27,3,52,1,,Minnesota,MN,345.3,1.7,3.989807692307693,925.0460931023648,213.47217533131496,3.5,360
13943,2017,451965.0,9,1,1,1,1,234.0,1,42,133,106,0,,Pennsylvania,PA,746.0,1.5,3.989807692307693,1115.7772463193471,126.31440524369967,4.9,360
13945,2017,451965.0,9,1,1,1,1,385.0,1,37,179,134,3,,North Carolina,NC,537.0,1.9,3.989807692307693,1835.7873497134558,164.39886713851843,4.6,360
13950,2017,451965.0,9,1,1,1,1,960.0,1,6,87,214,0,,California,CA,,2.6,3.989807692307693,4577.547677207578,256.6849164789296,4.8,360
13951,2017,451965.0,9,1,1,1,2,160.0,1,50,15,192,3,,Vermont,VT,32.0,1.4,3.989807692307693,762.9246128679298,47.68278830424561,3.0,360
13953,2017,451965.0,9,1,1,1,1,1000.0,1,34,39,387,0,,New Jersey,NJ,600.2,1.6,3.989807692307693,4768.2788304245605,147.8536071449476,4.6,360
13954,2017,451965.0,9,1,1,1,2,1024.0,1,36,103,393,0,,New York,NY,,1.3,3.989807692307693,4882.71752235475,149.09061136961068,4.7,360
13955,2017,451965.0,9,1,1,1,2,548.0,1,6,85,175,1,,California,CA,,2.6,3.989807692307693,2613.016799072659,179.17829479355376,4.8,360
13957,2017,451965.0,9,1,1,1,1,156.0,1,6,19,45,3,,California,CA,,2.6,3.989807692307693,743.8514975462315,198.36039934566173,4.8,360
13958,2017,451965.0,9,1,1,1,1,257.0,1,32,3,67,1,,Nevada,NV,153.7,2.3,3.989807692307693,1225.4476594191121,219.483162881035,5.0,360
13959,2017,451965.0,9,1,1,1,1,2870.0,1,6,81,959,0,,California,CA,,2.6,3.989807692307693,13684.96024331849,171.24037843568496,4.8,360
13960,2017,451965.0,9,1,1,1,1,268.0,1,12,83,105,1,,Florida,FL,968.0,2.7,3.989807692307693,1277.8987265537821,146.04556874900368,4.2,360
13961,2017,451965.0,9,1,1,1,1,500.0,1,34,35,125,1,,New Jersey,NJ,600.2,1.6,3.989807692307693,2384.1394152122803,228.87738386037893,4.6,360
13963,2017,451965.0,9,1,1,1,1,324.0,1,37,135,124,1,,North Carolina,NC,537.0,1.9,3.989807692307693,1544.9223410575576,149.50861365073138,4.6,360
13964,2017,451965.0,9,1,1,1,2,700.0,1,6,85,484,0,,California,CA,,2.6,3.989807692307693,3337.7951812971924,82.75525242885601,4.8,360
13965,2017,451965.0,9,1,1,1,1,870.0,1,6,41,241,0,,California,CA,,2.6,3.989807692307693,4148.402582469368,206.55946468727146,4.8,360
13967,2017,451965.0,9,1,1,1,2,326.0,1,53,33,127,3,,Washington,WA,491.7,3.1,3.989807692307693,1554.458898718407,146.87800617811718,4.8,360
13968,2017,451965.0,9,1,1,1,2,56.0,1,51,650,144,1,,Virginia,VA,509.6,1.2,3.989807692307693,267.0236145037754,22.251967875314616,3.8,360
13969,2017,451965.0,9,1,1,1,1,427.0,1,48,157,172,0,,Texas,TX,,1.1,3.989807692307693,2036.0550605912874,142.0503530645084,4.3,360
13970,2017,451965.0,9,1,1,1,1,316.0,3,41,67,58,0,1.0,Oregon,OR,236.8,2.9,3.989807692307693,1506.7761104141612,311.7467814649989,4.1,360
13972,2017,451965.0,9,1,1,1,1,679.0,1,17,43,282,0,,Illinois,IL,815.5,1.4,3.989807692307693,3237.661325858277,137.77282237694797,5.0,360
13973,2017,451965.0,9,1,1,1,1,1080.0,3,6,37,99,0,1.0,California,CA,,2.6,3.989807692307693,5149.741136858525,624.2110468919425,4.8,360
13975,2017,451965.0,9,1,1,1,1,195.0,1,4,13,59,1,,Arizona,AZ,314.7,2.2,3.989807692307693,929.8143719327893,189.11478751175375,4.9,360
13976,2017,451965.0,9,1,1,1,1,160.0,1,12,9,61,1,,Florida,FL,968.0,2.7,3.989807692307693,762.9246128679298,150.0835304002485,4.2,360
13978,2017,451965.0,9,1,1,1,2,204.0,1,53,75,336,1,,Washington,WA,491.7,3.1,3.989807692307693,972.7288814066104,34.740317193093226,4.8,360
13980,2017,451965.0,9,1,1,1,1,50.0,1,48,181,30,1,,Texas,TX,,1.1,3.989807692307693,238.41394152122803,95.36557660849121,4.3,360
13984,2017,451965.0,9,1,1,1,1,352.0,1,4,13,141,1,,Arizona,AZ,314.7,2.2,3.989807692307693,1678.4341483094452,142.8454594305911,4.9,360
13985,2017,451965.0,9,1,1,1,1,401.0,1,17,31,166,1,,Illinois,IL,815.5,1.4,3.989807692307693,1912.079811000249,138.22263693977703,5.0,360
13986,2017,451965.0,9,1,1,1,1,250.0,1,12,86,101,3,,Florida,FL,968.0,2.7,3.989807692307693,1192.0697076061401,141.63204446805625,4.2,360
13988,2017,451965.0,9,1,1,1,1,209.0,1,48,453,67,1,,Texas,TX,,1.1,3.989807692307693,996.5702755587332,178.49019860753432,4.3,360
13991,2017,451965.0,9,1,1,1,1,74.0,1,42,101,40,3,,Pennsylvania,PA,746.0,1.5,3.989807692307693,352.8526334514175,105.85579003542524,4.9,360
13992,2017,451965.0,9,1,1,1,1,218.0,1,17,93,58,1,,Illinois,IL,815.5,1.4,3.989807692307693,1039.4847850325543,215.0658175929423,5.0,360
13994,2017,451965.0,9,1,1,1,1,355.0,1,4,13,162,3,,Arizona,AZ,314.7,2.2,3.989807692307693,1692.7389848007192,125.38807294820143,4.9,360
13997,2017,451965.0,9,1,1,1,1,920.0,1,39,49,343,0,,Ohio,OH,646.5,1.9,3.989807692307693,4386.816523990596,153.47463057693048,5.0,360
13998,2017,451965.0,9,1,1,1,2,300.0,3,6,13,232,0,5.0,California,CA,,2.6,3.989807692307693,1430.4836491273684,73.99053357555354,4.8,360
13999,2017,451965.0,9,1,1,1,1,349.0,1,37,183,127,1,,North Carolina,NC,537.0,1.9,3.989807692307693,1664.1293118181718,157.2405648962052,4.6,360
14000,2017,451965.0,9,1,1,1,1,373.0,1,34,27,156,9,,New Jersey,NJ,600.2,1.6,3.989807692307693,1778.568003748361,136.81292336525854,4.6,360
14001,2017,451965.0,9,1,1,1,1,370.0,3,6,37,63,0,1.0,California,CA,,2.6,3.989807692307693,1764.2631672570874,336.0501270965881,4.8,360
14002,2017,451965.0,9,1,1,1,2,543.0,1,6,59,170,0,,California,CA,,2.6,3.989807692307693,2589.1754049205365,182.76532270027317,4.8,360
14003,2017,451965.0,9,1,1,1,1,417.0,3,30,9,114,0,5.0,Montana,MT,46.8,1.0,3.989807692307693,1988.3722722870418,209.30234445126757,4.0,360
14004,2017,451965.0,9,1,1,1,1,593.0,1,6,59,140,1,,California,CA,,2.6,3.989807692307693,2827.5893464417645,242.36480112357984,4.8,360
14006,2017,451965.0,9,1,1,1,1,225.0,3,53,71,78,0,4.0,Washington,WA,491.7,3.1,3.989807692307693,1072.8627368455261,165.0558056685425,4.8,360
14007,2017,451965.0,9,1,1,1,1,239.0,1,17,111,58,3,,Illinois,IL,815.5,1.4,3.989807692307693,1139.6186404714701,235.7831669940973,5.0,360
14011,2017,451965.0,9,1,1,1,1,145.0,1,27,61,79,1,,Minnesota,MN,345.3,1.7,3.989807692307693,691.4004304115614,105.02285018909794,3.5,360
14012,2017,451965.0,9,1,1,1,1,120.0,1,34,5,28,1,,New Jersey,NJ,600.2,1.6,3.989807692307693,572.1934596509473,245.22576842183452,4.6,360
14013,2017,451965.0,9,1,1,1,1,975.0,1,6,85,287,0,,California,CA,,2.6,3.989807692307693,4649.071859663946,194.38627984657614,4.8,360
14014,2017,451965.0,9,1,1,1,1,301.0,1,37,183,88,1,,North Carolina,NC,537.0,1.9,3.989807692307693,1435.2519279577928,195.71617199424446,4.6,360
14015,2017,451965.0,9,1,1,1,1,335.0,1,6,95,53,3,,California,CA,,2.6,3.989807692307693,1597.3734081922278,361.66945091144777,4.8,360
14016,2017,451965.0,9,1,1,1,2,204.0,1,53,75,336,1,,Washington,WA,491.7,3.1,3.989807692307693,972.7288814066104,34.740317193093226,4.8,360
14017,2017,451965.0,9,1,1,1,1,95.0,1,36,81,80,1,,New York,NY,,1.3,3.989807692307693,452.9864888903333,67.94797333355,4.7,360
14019,2017,451965.0,9,1,1,1,1,168.0,1,34,21,85,1,,New Jersey,NJ,600.2,1.6,3.989807692307693,801.0708435113262,113.09235437806959,4.6,360
14021,2017,451965.0,9,1,1,1,2,175.0,1,4,25,75,1,,Arizona,AZ,314.7,2.2,3.989807692307693,834.4487953242981,133.5118072518877,4.9,360
14023,2017,451965.0,9,1,1,1,1,385.0,1,6,61,157,1,,California,CA,,2.6,3.989807692307693,1835.7873497134558,140.31495666599662,4.8,360
14024,2017,451965.0,9,1,1,1,1,223.0,1,48,39,85,1,,Texas,TX,,1.1,3.989807692307693,1063.3261791846771,150.1166370613662,4.3,360
14025,2017,451965.0,9,1,1,1,2,136.0,1,18,81,127,1,,Indiana,IN,352.3,1.8,3.989807692307693,648.4859209377403,61.27426024608569,3.5,360
14026,2017,451965.0,9,1,1,1,1,1875.0,1,6,75,400,0,,California,CA,,2.6,3.989807692307693,8940.52280704605,268.21568421138153,4.8,360
14028,2017,451965.0,9,1,1,1,1,1200.0,1,25,21,475,0,,Massachusetts,MA,528.0,2.1,3.989807692307693,5721.9345965094735,144.55413717497618,3.7,360
14029,2017,451965.0,9,1,1,1,1,874.0,1,27,53,273,0,,Minnesota,MN,345.3,1.7,3.989807692307693,4167.4756977910665,183.18574495784907,3.5,360
14030,2017,451965.0,9,1,1,1,1,476.0,1,6,79,136,1,,California,CA,,2.6,3.989807692307693,2269.700723282091,200.26771087783155,4.8,360
14031,2017,451965.0,9,1,1,1,1,286.0,1,34,9,93,1,,New Jersey,NJ,600.2,1.6,3.989807692307693,1363.7277455014244,175.96487038728057,4.6,360
14032,2017,451965.0,9,1,1,1,1,355.0,1,53,73,109,3,,Washington,WA,491.7,3.1,3.989807692307693,1692.7389848007192,186.35658548264797,4.8,360
14033,2017,451965.0,9,1,1,1,1,424.0,1,13,121,158,0,,Georgia,GA,548.4,2.7,3.989807692307693,2021.7502241000138,153.55064993164663,4.7,360
14036,2017,451965.0,9,1,1,1,1,334.0,1,12,101,166,1,,Florida,FL,968.0,2.7,3.989807692307693,1592.6051293618034,115.1280816406123,4.2,360
14038,2017,451965.0,9,1,1,1,1,1480.0,1,36,47,334,0,,New York,NY,,1.3,3.989807692307693,7057.05266902835,253.54680248006048,4.7,360
14040,2017,451965.0,9,1,1,1,1,147.0,1,55,73,57,3,,Wisconsin,WI,319.1,1.5,3.989807692307693,700.9369880724105,147.56568169945484,3.3,360
14042,2017,451965.0,9,1,1,1,1,1720.0,1,24,31,285,0,,Maryland,MD,391.4,1.6,3.989807692307693,8201.439588330244,345.3237721402208,4.1,360
14044,2017,451965.0,9,1,1,1,1,406.0,1,6,19,80,1,,California,CA,,2.6,3.989807692307693,1935.9212051523716,290.3881807728557,4.8,360
14046,2017,451965.0,9,1,1,1,1,356.0,1,17,197,162,1,,Illinois,IL,815.5,1.4,3.989807692307693,1697.5072636311436,125.74127878749212,5.0,360
14047,2017,451965.0,9,1,1,1,1,416.0,1,4,13,150,3,,Arizona,AZ,314.7,2.2,3.989807692307693,1983.6039934566174,158.6883194765294,4.9,360
14048,2017,451965.0,9,1,1,1,1,424.0,1,36,29,360,0,,New York,NY,,1.3,3.989807692307693,2021.7502241000138,67.39167413666713,4.7,360
14049,2017,451965.0,9,1,1,1,1,270.0,1,53,57,90,3,,Washington,WA,491.7,3.1,3.989807692307693,1287.4352842146313,171.65803789528417,4.8,360
14054,2017,451965.0,9,1,1,1,1,364.0,1,37,183,106,1,,North Carolina,NC,537.0,1.9,3.989807692307693,1735.65349427454,196.4890748235328,4.6,360
14056,2017,451965.0,9,1,1,1,1,916.0,1,53,33,201,0,,Washington,WA,491.7,3.1,3.989807692307693,4367.743408668898,260.76080051754616,4.8,360
14057,2017,451965.0,9,1,1,1,1,40.0,1,34,27,22,1,,New Jersey,NJ,600.2,1.6,3.989807692307693,190.73115321698245,104.03517448199042,4.6,360
14058,2017,451965.0,9,1,1,1,1,260.0,1,18,3,156,1,,Indiana,IN,352.3,1.8,3.989807692307693,1239.7524959103857,95.36557660849121,3.5,360
14059,2017,451965.0,9,1,1,1,1,418.0,1,8,35,435,0,,Colorado,CO,335.0,2.1,3.989807692307693,1993.1405511174664,54.98318761703356,2.8,360
14060,2017,451965.0,9,1,1,1,1,201.0,1,48,199,100,3,,Texas,TX,,1.1,3.989807692307693,958.4240449153367,115.0108853898404,4.3,360
14061,2017,451965.0,9,1,1,1,1,155.0,1,24,45,66,1,,Maryland,MD,391.4,1.6,3.989807692307693,739.083218715807,134.37876703923763,4.1,360
14062,2017,451965.0,9,1,1,1,1,209.0,1,31,55,77,1,,Nebraska,NE,118.2,1.6,3.989807692307693,996.5702755587332,155.30965333382855,2.9,360
14063,2017,451965.0,9,1,1,1,1,250.0,1,12,9,106,3,,Florida,FL,968.0,2.7,3.989807692307693,1192.0697076061401,134.9512876535253,4.2,360
14066,2017,451965.0,9,1,1,1,1,464.0,1,37,135,236,0,,North Carolina,NC,537.0,1.9,3.989807692307693,2212.4813773169963,112.49905308391506,4.6,360
14068,2017,451965.0,9,1,1,1,1,233.0,1,17,143,180,1,,Illinois,IL,815.5,1.4,3.989807692307693,1111.0089674889227,74.06726449926151,5.0,360
14072,2017,451965.0,9,1,1,1,1,586.0,1,25,25,175,0,,Massachusetts,MA,528.0,2.1,3.989807692307693,2794.2113946287927,191.60306706026006,3.7,360
14073,2017,451965.0,9,1,1,1,1,319.0,1,42,11,165,1,,Pennsylvania,PA,746.0,1.5,3.989807692307693,1521.080946905435,110.62406886584982,4.9,360
14075,2017,451965.0,9,1,1,1,1,200.0,1,34,21,100,1,,New Jersey,NJ,600.2,1.6,3.989807692307693,953.6557660849121,114.43869193018945,4.6,360
14076,2017,451965.0,9,1,1,1,1,149.0,1,27,137,39,3,,Minnesota,MN,345.3,1.7,3.989807692307693,710.4735457332596,218.60724484100294,3.5,360
14078,2017,451965.0,9,1,1,1,1,417.0,1,13,121,154,0,,Georgia,GA,548.4,2.7,3.989807692307693,1988.3722722870418,154.93809913925,4.7,360
14080,2017,451965.0,9,1,1,1,1,173.0,1,13,121,58,3,,Georgia,GA,548.4,2.7,3.989807692307693,824.9122376634491,170.67149744761016,4.7,360
14081,2017,451965.0,9,1,1,1,2,204.0,1,25,27,136,0,,Massachusetts,MA,528.0,2.1,3.989807692307693,972.7288814066104,85.8290189476421,3.7,360
14082,2017,451965.0,9,1,1,1,1,540.0,1,36,81,112,0,,New York,NY,,1.3,3.989807692307693,2574.8705684292627,275.87898947456387,4.7,360
14084,2017,451965.0,9,1,1,1,1,414.0,1,25,17,87,3,,Massachusetts,MA,528.0,2.1,3.989807692307693,1974.067435795768,272.28516355803697,3.7,360
14086,2017,451965.0,9,1,1,1,1,190.0,1,30,83,57,1,,Montana,MT,46.8,1.0,3.989807692307693,905.9729777806666,190.73115321698245,4.0,360
14089,2017,451965.0,9,1,1,1,1,730.0,1,6,85,217,0,,California,CA,,2.6,3.989807692307693,3480.843546209929,192.48904403004218,4.8,360
14091,2017,451965.0,9,1,1,1,1,235.0,1,12,117,292,1,,Florida,FL,968.0,2.7,3.989807692307693,1120.545525149772,46.049816102045426,4.2,360
14096,2017,451965.0,9,1,1,1,1,186.0,1,5,119,171,1,,Arkansas,AR,123.7,1.4,3.989807692307693,886.8998624589683,62.238586839225846,3.7,360
14097,2017,451965.0,9,1,1,1,1,223.0,1,53,53,48,1,,Washington,WA,491.7,3.1,3.989807692307693,1063.3261791846771,265.8315447961693,4.8,360
14098,2017,451965.0,9,1,1,1,1,470.0,3,48,85,181,0,1.0,Texas,TX,,1.1,3.989807692307693,2241.091050299544,148.58062211930678,4.3,360
14100,2017,451965.0,9,1,1,1,2,684.0,1,34,9,242,0,,New Jersey,NJ,600.2,1.6,3.989807692307693,3261.5027200103996,161.72740760382146,4.6,360
14101,2017,451965.0,9,1,1,1,1,360.0,1,12,57,191,3,,Florida,FL,968.0,2.7,3.989807692307693,1716.580378952842,107.84798192373877,4.2,360
14102,2017,451965.0,9,1,1,1,1,385.0,1,37,183,98,1,,North Carolina,NC,537.0,1.9,3.989807692307693,1835.7873497134558,224.79028772001502,4.6,360
14105,2017,451965.0,9,1,1,1,1,136.0,1,37,119,27,1,,North Carolina,NC,537.0,1.9,3.989807692307693,648.4859209377403,288.2159648612179,4.6,360
14111,2017,451965.0,9,1,1,1,1,284.0,1,34,39,69,9,,New Jersey,NJ,600.2,1.6,3.989807692307693,1354.1911878405754,235.51151092879573,4.6,360
14114,2017,451965.0,9,1,1,1,1,344.0,1,12,117,71,3,,Florida,FL,968.0,2.7,3.989807692307693,1640.2879176660488,277.2317607322899,4.2,360
14118,2017,451965.0,9,1,1,1,2,360.0,1,4,13,512,3,,Arizona,AZ,314.7,2.2,3.989807692307693,1716.580378952842,40.232352631707236,4.9,360
14119,2017,451965.0,9,1,1,1,1,281.0,1,1,73,160,1,,Alabama,AL,210.9,1.7,3.989807692307693,1339.8863513493015,100.4914763511976,4.4,360
14120,2017,451965.0,9,1,1,1,1,904.0,1,8,35,214,0,,Colorado,CO,335.0,2.1,3.989807692307693,4310.524062703803,241.7116296843254,2.8,360
14121,2017,451965.0,9,1,1,1,1,220.0,1,51,69,53,1,,Virginia,VA,509.6,1.2,3.989807692307693,1049.0213426934033,237.5142662702045,3.8,360
14122,2017,451965.0,9,1,1,1,1,76.0,2,36,85,57,0,,New York,NY,,1.3,3.989807692307693,362.38919111226664,76.29246128679297,4.7,360
14123,2017,451965.0,9,1,1,1,1,70.0,1,36,81,90,1,,New York,NY,,1.3,3.989807692307693,333.77951812971924,44.50393575062923,4.7,360
14124,2017,451965.0,9,1,1,1,2,241.0,1,37,19,187,3,,North Carolina,NC,537.0,1.9,3.989807692307693,1149.1551981323191,73.7425795592932,4.6,360
